"Notes"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Underlying Cause of death"	"Underlying Cause of death Code"	Deaths	Population	Crude Rate
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage"	"K27.4"	49	15183540	0.3
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Peptic ulcer, site unspecified, chronic or unspecified with perforation"	"K27.5"	20	15183540	0.1
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Peptic ulcer, site unspecified, unspecified as acute or chronic, without haemorrhage or perforation"	"K27.9"	14	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Gastritis, unspecified"	"K29.7"	17	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Other specified diseases of stomach and duodenum"	"K31.8"	42	15183540	0.3
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Disease of stomach and duodenum, unspecified"	"K31.9"	29	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Acute appendicitis, other and unspecified"	"K35.8"	32	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Unspecified appendicitis"	"K37"	10	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Unilateral or unspecified inguinal hernia, with obstruction, without gangrene"	"K40.3"	24	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Umbilical hernia with obstruction, without gangrene"	"K42.0"	14	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Ventral hernia with obstruction, without gangrene"	"K43.0"	22	15183540	0.1
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Ventral hernia without obstruction or gangrene"	"K43.9"	12	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Diaphragmatic hernia without obstruction or gangrene"	"K44.9"	22	15183540	0.1
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Unspecified abdominal hernia with obstruction, without gangrene"	"K46.0"	44	15183540	0.3
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Unspecified abdominal hernia without obstruction or gangrene"	"K46.9"	16	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Crohn disease, unspecified"	"K50.9"	62	15183540	0.4
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Ulcerative colitis, unspecified"	"K51.9"	46	15183540	0.3
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Noninfective gastroenteritis and colitis, unspecified"	"K52.9"	15	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Acute vascular disorders of intestine"	"K55.0"	163	15183540	1.1
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Chronic vascular disorders of intestine"	"K55.1"	32	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Vascular disorder of intestine, unspecified"	"K55.9"	687	15183540	4.5
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Paralytic ileus"	"K56.0"	12	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Volvulus"	"K56.2"	80	15183540	0.5
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Intestinal adhesions [bands] with obstruction"	"K56.5"	29	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Other and unspecified intestinal obstruction"	"K56.6"	433	15183540	2.9
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Ileus, unspecified"	"K56.7"	48	15183540	0.3
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Diverticular disease of large intestine with perforation and abscess"	"K57.2"	19	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Diverticular disease of intestine, part unspecified, with perforation and abscess"	"K57.8"	136	15183540	0.9
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Diverticular disease of intestine, part unspecified, without perforation or abscess"	"K57.9"	83	15183540	0.5
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Constipation"	"K59.0"	18	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Megacolon, not elsewhere classified"	"K59.3"	25	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Haemorrhage of anus and rectum"	"K62.5"	15	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Other specified diseases of anus and rectum"	"K62.8"	10	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Disease of anus and rectum, unspecified"	"K62.9"	10	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Perforation of intestine (nontraumatic)"	"K63.1"	281	15183540	1.9
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Fistula of intestine"	"K63.2"	19	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Other specified diseases of intestine"	"K63.8"	16	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Disease of intestine, unspecified"	"K63.9"	57	15183540	0.4
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Acute peritonitis"	"K65.0"	137	15183540	0.9
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Peritonitis, unspecified"	"K65.9"	88	15183540	0.6
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Haemoperitoneum"	"K66.1"	37	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Other specified disorders of peritoneum"	"K66.8"	23	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Alcoholic fatty liver"	"K70.0"	67	15183540	0.4
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Alcoholic hepatitis"	"K70.1"	120	15183540	0.8
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Alcoholic cirrhosis of liver"	"K70.3"	3293	15183540	21.7
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Alcoholic hepatic failure"	"K70.4"	224	15183540	1.5
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Alcoholic liver disease, unspecified"	"K70.9"	323	15183540	2.1
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Acute and subacute hepatic failure"	"K72.0"	130	15183540	0.9
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Chronic hepatic failure"	"K72.1"	23	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Hepatic failure, unspecified"	"K72.9"	491	15183540	3.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Primary biliary cirrhosis"	"K74.3"	21	15183540	0.1
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Other and unspecified cirrhosis of liver"	"K74.6"	3462	15183540	22.8
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Abscess of liver"	"K75.0"	41	15183540	0.3
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Autoimmune hepatitis"	"K75.4"	20	15183540	0.1
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Inflammatory liver disease, unspecified"	"K75.9"	26	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Fatty (change of) liver, not elsewhere classified"	"K76.0"	511	15183540	3.4
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Chronic passive congestion of liver"	"K76.1"	14	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Portal hypertension"	"K76.6"	12	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Hepatorenal syndrome"	"K76.7"	83	15183540	0.5
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Other specified diseases of liver"	"K76.8"	23	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Liver disease, unspecified"	"K76.9"	601	15183540	4.0
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Calculus of gallbladder with other cholecystitis"	"K80.1"	19	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Calculus of gallbladder without cholecystitis"	"K80.2"	48	15183540	0.3
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Calculus of bile duct with cholangitis"	"K80.3"	12	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Acute cholecystitis"	"K81.0"	187	15183540	1.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Cholecystitis, unspecified"	"K81.9"	103	15183540	0.7
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Disease of gallbladder, unspecified"	"K82.9"	16	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Cholangitis"	"K83.0"	135	15183540	0.9
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Obstruction of bile duct"	"K83.1"	35	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Alcohol-induced acute pancreatitis"	"K85.2"	51	15183540	0.3
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Acute pancreatitis, unspecified"	"K85.9"	334	15183540	2.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Other chronic pancreatitis"	"K86.1"	54	15183540	0.4
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Other specified diseases of pancreas"	"K86.8"	13	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Disease of pancreas, unspecified"	"K86.9"	74	15183540	0.5
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Haematemesis"	"K92.0"	18	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	1100	15183540	7.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Cutaneous abscess, furuncle and carbuncle of limb"	"L02.4"	16	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Cellulitis of other parts of limb"	"L03.1"	133	15183540	0.9
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Cellulitis, unspecified"	"L03.9"	100	15183540	0.7
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Local infection of skin and subcutaneous tissue, unspecified"	"L08.9"	113	15183540	0.7
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Stage IV decubitus ulcer"	"L89.3"	19	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Decubitus ulcer and pressure area, unspecified"	"L89.9"	110	15183540	0.7
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Granulomatous disorder of skin and subcutaneous tissue, unspecified"	"L92.9"	10	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Ulcer of lower limb, not elsewhere classified"	"L97"	17	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Chronic ulcer of skin, not elsewhere classified"	"L98.4"	34	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Other specified disorders of skin and subcutaneous tissue"	"L98.8"	14	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Pyogenic arthritis, unspecified"	"M00.9"	71	15183540	0.5
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Rheumatoid arthritis, unspecified"	"M06.9"	127	15183540	0.8
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Gout, unspecified"	"M10.9"	10	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Arthrosis, unspecified"	"M19.9"	18	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Thrombotic microangiopathy"	"M31.1"	17	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Wegener granulomatosis"	"M31.3"	15	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	36	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Polymyositis"	"M33.2"	16	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Other forms of systemic sclerosis"	"M34.8"	38	15183540	0.3
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Systemic sclerosis, unspecified"	"M34.9"	10	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Systemic involvement of connective tissue, unspecified"	"M35.9"	18	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Scoliosis, unspecified"	"M41.9"	10	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Ankylosing spondylitis"	"M45"	10	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Osteomyelitis of vertebra"	"M46.2"	111	15183540	0.7
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Discitis, unspecified"	"M46.4"	16	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Spinal stenosis"	"M48.0"	25	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Spondylopathy, unspecified"	"M48.9"	11	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Infective myositis"	"M60.0"	10	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Myositis, unspecified"	"M60.9"	24	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Ischaemic infarction of muscle"	"M62.2"	19	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Muscle wasting and atrophy, not elsewhere classified"	"M62.5"	28	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Other specified disorders of muscle"	"M62.8"	99	15183540	0.7
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Necrotizing fasciitis"	"M72.6"	112	15183540	0.7
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Other acute osteomyelitis"	"M86.1"	13	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Other chronic osteomyelitis"	"M86.6"	34	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Osteomyelitis, unspecified"	"M86.9"	433	15183540	2.9
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Acute nephritic syndrome, unspecified"	"N00.9"	66	15183540	0.4
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Recurrent and persistent haematuria, other"	"N02.8"	14	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Nephrotic syndrome, unspecified"	"N04.9"	15	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Acute tubulo-interstitial nephritis"	"N10"	17	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Tubulo-interstitial nephritis, not specified as acute or chronic"	"N12"	62	15183540	0.4
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Other and unspecified hydronephrosis"	"N13.3"	20	15183540	0.1
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Obstructive and reflux uropathy, unspecified"	"N13.9"	38	15183540	0.3
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Acute renal failure with tubular necrosis"	"N17.0"	45	15183540	0.3
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Acute renal failure, unspecified"	"N17.9"	950	15183540	6.3
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Chronic kidney disease, stage 3"	"N18.3"	41	15183540	0.3
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Chronic kidney disease, stage 4"	"N18.4"	61	15183540	0.4
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Chronic kidney disease, stage 5"	"N18.5"	3385	15183540	22.3
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Chronic renal failure, unspecified"	"N18.9"	880	15183540	5.8
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Unspecified renal failure"	"N19"	743	15183540	4.9
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Calculus of kidney"	"N20.0"	43	15183540	0.3
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Calculus of ureter"	"N20.1"	10	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Other specified disorders of kidney and ureter"	"N28.8"	639	15183540	4.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Disorder of kidney and ureter, unspecified"	"N28.9"	160	15183540	1.1
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Acute cystitis"	"N30.0"	15	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Cystitis, unspecified"	"N30.9"	12	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Neuromuscular dysfunction of bladder, unspecified"	"N31.9"	17	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Vesicointestinal fistula"	"N32.1"	13	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Bladder disorder, unspecified"	"N32.9"	10	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Urinary tract infection, site not specified"	"N39.0"	831	15183540	5.5
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Hyperplasia of prostate"	"N40"	90	15183540	0.6
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Abscess of prostate"	"N41.2"	10	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Disorder of prostate, unspecified"	"N42.9"	10	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Inflammatory disorders of scrotum"	"N49.2"	14	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Inflammatory disorders of other specified male genital organs"	"N49.8"	82	15183540	0.5
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Ventricular septal defect"	"Q21.0"	12	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Atrial septal defect"	"Q21.1"	15	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Congenital insufficiency of aortic valve"	"Q23.1"	16	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Peripheral arteriovenous malformation"	"Q27.3"	37	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Polycystic kidney, unspecified"	"Q61.3"	36	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Neurofibromatosis (nonmalignant)"	"Q85.0"	13	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Down syndrome, unspecified"	"Q90.9"	94	15183540	0.6
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Haemorrhage from other sites in respiratory passages"	"R04.8"	15	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Dyspnoea"	"R06.0"	33	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Other and unspecified abnormalities of breathing"	"R06.8"	48	15183540	0.3
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Asphyxia"	"R09.0"	50	15183540	0.3
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Respiratory arrest"	"R09.2"	228	15183540	1.5
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Dysphagia"	"R13"	24	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Malaise and fatigue"	"R53"	18	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Senility"	"R54"	138	15183540	0.9
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Other and unspecified convulsions"	"R56.8"	60	15183540	0.4
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Cardiogenic shock"	"R57.0"	169	15183540	1.1
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Other shock"	"R57.8"	24	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Shock, unspecified"	"R57.9"	92	15183540	0.6
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Haemorrhage, not elsewhere classified"	"R58"	86	15183540	0.6
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Other lack of expected normal physiological development"	"R62.8"	142	15183540	0.9
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Cachexia"	"R64"	18	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Other specified general symptoms and signs"	"R68.8"	193	15183540	1.3
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Abnormal findings on diagnostic imaging of lung"	"R91"	35	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Instantaneous death"	"R96.0"	15	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Other ill-defined and unspecified causes of mortality"	"R99"	1164	15183540	7.7
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"COVID-19"	"U07.1"	47014	15183540	309.6
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Pedestrian injured in collision with car, pick-up truck or van, nontraffic accident"	"V03.0"	14	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	214	15183540	1.4
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Pedestrian injured in collision with heavy transport vehicle or bus, traffic accident"	"V04.1"	12	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Unspecified whether traffic or nontraffic accident"	"V05.9"	10	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	354	15183540	2.3
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Pedal cyclist injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V13.4"	23	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Pedal cyclist injured in collision with car, pick-up truck or van, unspecified pedal cyclist injured in traffic accident"	"V13.9"	17	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Pedal cyclist injured in noncollision transport accident, driver injured in traffic accident"	"V18.4"	16	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Pedal cyclist injured in noncollision transport accident, unspecified pedal cyclist injured in traffic accident"	"V18.9"	14	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V19.4"	30	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Unspecified pedal cyclist injured in collision with other and unspecified motor vehicles in traffic accident"	"V19.6"	18	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Pedal cyclist [any] injured in unspecified traffic accident"	"V19.9"	23	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Motorcycle rider injured in collision with pedestrian or animal, driver injured in traffic accident"	"V20.4"	10	15183540	Unreliable
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V23.4"	58	15183540	0.4
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident"	"V27.4"	34	15183540	0.2
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Motorcycle rider injured in noncollision transport accident, driver injured in traffic accident"	"V28.4"	40	15183540	0.3
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.4"	97	15183540	0.6
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Motorcycle rider [any] injured in unspecified traffic accident"	"V29.9"	109	15183540	0.7
	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	119	15183540	0.8
